arm,color,label,lw,segment,x_disp,y_disp
Perseus,#f39b45,Perseus Arm,3.0,display,1.9054947,1.2492813
Perseus,#f39b45,Perseus Arm,3.0,display,1.9407394,1.2352405
Perseus,#f39b45,Perseus Arm,3.0,display,1.9759052,1.2210742
Perseus,#f39b45,Perseus Arm,3.0,display,2.0109919,1.2067829
Perseus,#f39b45,Perseus Arm,3.0,display,2.0459989,1.1923668
Perseus,#f39b45,Perseus Arm,3.0,display,2.0809258,1.1778265
Perseus,#f39b45,Perseus Arm,3.0,display,2.1157723,1.1631623
Perseus,#f39b45,Perseus Arm,3.0,display,2.1505378,1.1483746
Perseus,#f39b45,Perseus Arm,3.0,display,2.185222,1.1334638
Perseus,#f39b45,Perseus Arm,3.0,display,2.2198244,1.1184303
Perseus,#f39b45,Perseus Arm,3.0,display,2.2543447,1.1032745
Perseus,#f39b45,Perseus Arm,3.0,display,2.2887824,1.0879969
Perseus,#f39b45,Perseus Arm,3.0,display,2.3231372,1.0725977
Perseus,#f39b45,Perseus Arm,3.0,display,2.3574085,1.0570774
Perseus,#f39b45,Perseus Arm,3.0,display,2.3915961,1.0414365
Perseus,#f39b45,Perseus Arm,3.0,display,2.4256994,1.0256753
Perseus,#f39b45,Perseus Arm,3.0,display,2.4597182,1.0097942
Perseus,#f39b45,Perseus Arm,3.0,display,2.493652,0.9937937
Perseus,#f39b45,Perseus Arm,3.0,display,2.5275003,0.97767412
Perseus,#f39b45,Perseus Arm,3.0,display,2.5612629,0.96143591
Perseus,#f39b45,Perseus Arm,3.0,display,2.5949392,0.94507949
Perseus,#f39b45,Perseus Arm,3.0,display,2.628529,0.92860526
Perseus,#f39b45,Perseus Arm,3.0,display,2.6620318,0.91201363
Perseus,#f39b45,Perseus Arm,3.0,display,2.6954473,0.89530504
Perseus,#f39b45,Perseus Arm,3.0,display,2.7287749,0.87847989
Perseus,#f39b45,Perseus Arm,3.0,display,2.7620145,0.86153861
Perseus,#f39b45,Perseus Arm,3.0,display,2.7951655,0.84448161
Perseus,#f39b45,Perseus Arm,3.0,display,2.8282276,0.82730932
Perseus,#f39b45,Perseus Arm,3.0,display,2.8612004,0.81002216
Perseus,#f39b45,Perseus Arm,3.0,display,2.8940836,0.79262055
Perseus,#f39b45,Perseus Arm,3.0,display,2.9268767,0.77510492
Perseus,#f39b45,Perseus Arm,3.0,display,2.9595794,0.7574757
Perseus,#f39b45,Perseus Arm,3.0,display,2.9921913,0.73973331
Perseus,#f39b45,Perseus Arm,3.0,display,3.0247121,0.72187818
Perseus,#f39b45,Perseus Arm,3.0,display,3.0571413,0.70391075
Perseus,#f39b45,Perseus Arm,3.0,display,3.0894786,0.68583143
Perseus,#f39b45,Perseus Arm,3.0,display,3.1217237,0.66764067
Perseus,#f39b45,Perseus Arm,3.0,display,3.1538762,0.64933889
Perseus,#f39b45,Perseus Arm,3.0,display,3.1859356,0.63092654
Perseus,#f39b45,Perseus Arm,3.0,display,3.2179018,0.61240404
Perseus,#f39b45,Perseus Arm,3.0,display,3.2497742,0.59377183
Perseus,#f39b45,Perseus Arm,3.0,display,3.2815526,0.57503036
Perseus,#f39b45,Perseus Arm,3.0,display,3.3132366,0.55618005
Perseus,#f39b45,Perseus Arm,3.0,display,3.3448258,0.53722134
Perseus,#f39b45,Perseus Arm,3.0,display,3.3763199,0.51815469
Perseus,#f39b45,Perseus Arm,3.0,display,3.4077185,0.49898052
Perseus,#f39b45,Perseus Arm,3.0,display,3.4390214,0.47969929
Perseus,#f39b45,Perseus Arm,3.0,display,3.4702281,0.46031143
Perseus,#f39b45,Perseus Arm,3.0,display,3.5013383,0.44081739
Perseus,#f39b45,Perseus Arm,3.0,display,3.5323517,0.42121762
Perseus,#f39b45,Perseus Arm,3.0,display,3.5632679,0.40151256
Perseus,#f39b45,Perseus Arm,3.0,display,3.5940866,0.38170266
Perseus,#f39b45,Perseus Arm,3.0,display,3.6248075,0.36178836
Perseus,#f39b45,Perseus Arm,3.0,display,3.6554302,0.34177012
Perseus,#f39b45,Perseus Arm,3.0,display,3.6859544,0.32164839
Perseus,#f39b45,Perseus Arm,3.0,display,3.7163799,0.30142362
Perseus,#f39b45,Perseus Arm,3.0,display,3.7467061,0.28109626
Perseus,#f39b45,Perseus Arm,3.0,display,3.7769329,0.26066676
Perseus,#f39b45,Perseus Arm,3.0,display,3.8070599,0.24013559
Perseus,#f39b45,Perseus Arm,3.0,display,3.8370867,0.21950318
Perseus,#f39b45,Perseus Arm,3.0,display,3.8670132,0.19877001
Perseus,#f39b45,Perseus Arm,3.0,display,3.8968388,0.17793652
Perseus,#f39b45,Perseus Arm,3.0,display,3.9265635,0.15700317
Perseus,#f39b45,Perseus Arm,3.0,display,3.9561867,0.13597043
Perseus,#f39b45,Perseus Arm,3.0,display,3.9857083,0.11483875
Perseus,#f39b45,Perseus Arm,3.0,display,4.0151278,0.093608595
Perseus,#f39b45,Perseus Arm,3.0,display,4.0444451,0.072280422
Perseus,#f39b45,Perseus Arm,3.0,display,4.0736597,0.050854694
Perseus,#f39b45,Perseus Arm,3.0,display,4.1027715,0.029331876
Perseus,#f39b45,Perseus Arm,3.0,display,4.13178,0.0077124304
Perseus,#f39b45,Perseus Arm,3.0,display,4.160685,-0.014003178
Perseus,#f39b45,Perseus Arm,3.0,display,4.1894862,-0.035814484
Perseus,#f39b45,Perseus Arm,3.0,display,4.2181834,-0.057721021
Perseus,#f39b45,Perseus Arm,3.0,display,4.2467761,-0.079722322
Perseus,#f39b45,Perseus Arm,3.0,display,4.2752642,-0.10181792
Perseus,#f39b45,Perseus Arm,3.0,display,4.3036472,-0.12400734
Perseus,#f39b45,Perseus Arm,3.0,display,4.3319251,-0.14629013
Perseus,#f39b45,Perseus Arm,3.0,display,4.3600974,-0.1686658
Perseus,#f39b45,Perseus Arm,3.0,display,4.3881638,-0.19113389
Perseus,#f39b45,Perseus Arm,3.0,display,4.4161242,-0.21369392
Perseus,#f39b45,Perseus Arm,3.0,display,4.4439782,-0.23634543
Perseus,#f39b45,Perseus Arm,3.0,display,4.4717255,-0.25908794
Perseus,#f39b45,Perseus Arm,3.0,display,4.4993659,-0.28192097
Perseus,#f39b45,Perseus Arm,3.0,display,4.5268991,-0.30484406
Perseus,#f39b45,Perseus Arm,3.0,display,4.5543249,-0.32785672
Perseus,#f39b45,Perseus Arm,3.0,display,4.5816428,-0.35095848
Perseus,#f39b45,Perseus Arm,3.0,display,4.6088528,-0.37414886
Perseus,#f39b45,Perseus Arm,3.0,display,4.6359545,-0.3974274
Perseus,#f39b45,Perseus Arm,3.0,display,4.6629477,-0.4207936
Perseus,#f39b45,Perseus Arm,3.0,display,4.6898321,-0.44424699
Perseus,#f39b45,Perseus Arm,3.0,display,4.7166074,-0.46778709
Perseus,#f39b45,Perseus Arm,3.0,display,4.7432734,-0.49141342
Perseus,#f39b45,Perseus Arm,3.0,display,4.7698299,-0.51512549
Perseus,#f39b45,Perseus Arm,3.0,display,4.7962765,-0.53892284
Perseus,#f39b45,Perseus Arm,3.0,display,4.8226131,-0.56280497
Perseus,#f39b45,Perseus Arm,3.0,display,4.8488394,-0.58677141
Perseus,#f39b45,Perseus Arm,3.0,display,4.8749551,-0.61082167
Perseus,#f39b45,Perseus Arm,3.0,display,4.90096,-0.63495526
Perseus,#f39b45,Perseus Arm,3.0,display,4.9268538,-0.65917171
Perseus,#f39b45,Perseus Arm,3.0,display,4.9526364,-0.68347052
Perseus,#f39b45,Perseus Arm,3.0,display,4.9783075,-0.70785121
Perseus,#f39b45,Perseus Arm,3.0,display,5.0038668,-0.7323133
Perseus,#f39b45,Perseus Arm,3.0,display,5.0293141,-0.7568563
Perseus,#f39b45,Perseus Arm,3.0,display,5.0546492,-0.78147972
Perseus,#f39b45,Perseus Arm,3.0,display,5.0798718,-0.80618307
Perseus,#f39b45,Perseus Arm,3.0,display,5.1049817,-0.83096587
Perseus,#f39b45,Perseus Arm,3.0,display,5.1299788,-0.85582763
Perseus,#f39b45,Perseus Arm,3.0,display,5.1548627,-0.88076785
Perseus,#f39b45,Perseus Arm,3.0,display,5.1796333,-0.90578605
Perseus,#f39b45,Perseus Arm,3.0,display,5.2042903,-0.93088174
Perseus,#f39b45,Perseus Arm,3.0,display,5.2288335,-0.95605443
Perseus,#f39b45,Perseus Arm,3.0,display,5.2532627,-0.98130361
Perseus,#f39b45,Perseus Arm,3.0,display,5.2775777,-1.0066288
Perseus,#f39b45,Perseus Arm,3.0,display,5.3017782,-1.0320295
Perseus,#f39b45,Perseus Arm,3.0,display,5.3258641,-1.0575053
Perseus,#f39b45,Perseus Arm,3.0,display,5.3498352,-1.0830556
Perseus,#f39b45,Perseus Arm,3.0,display,5.3736912,-1.1086799
Perseus,#f39b45,Perseus Arm,3.0,display,5.397432,-1.1343778
Perseus,#f39b45,Perseus Arm,3.0,display,5.4210573,-1.1601487
Perseus,#f39b45,Perseus Arm,3.0,display,5.444567,-1.1859922
Perseus,#f39b45,Perseus Arm,3.0,display,5.4679608,-1.2119077
Perseus,#f39b45,Perseus Arm,3.0,display,5.4912386,-1.2378948
Perseus,#f39b45,Perseus Arm,3.0,display,5.5144001,-1.263953
Perseus,#f39b45,Perseus Arm,3.0,display,5.5374452,-1.2900818
Perseus,#f39b45,Perseus Arm,3.0,display,5.5603737,-1.3162806
Perseus,#f39b45,Perseus Arm,3.0,display,5.5831853,-1.342549
Perseus,#f39b45,Perseus Arm,3.0,display,5.60588,-1.3688865
Perseus,#f39b45,Perseus Arm,3.0,display,5.6284575,-1.3952925
Perseus,#f39b45,Perseus Arm,3.0,display,5.6509177,-1.4217667
Perseus,#f39b45,Perseus Arm,3.0,display,5.6732603,-1.4483084
Perseus,#f39b45,Perseus Arm,3.0,display,5.6954852,-1.4749173
Perseus,#f39b45,Perseus Arm,3.0,display,5.7180511,-1.5010489
Perseus,#f39b45,Perseus Arm,3.0,display,5.7406753,-1.5270478
Perseus,#f39b45,Perseus Arm,3.0,display,5.7631861,-1.5531181
Perseus,#f39b45,Perseus Arm,3.0,display,5.7855834,-1.5792593
Perseus,#f39b45,Perseus Arm,3.0,display,5.8078669,-1.605471
Perseus,#f39b45,Perseus Arm,3.0,display,5.8300365,-1.6317527
Perseus,#f39b45,Perseus Arm,3.0,display,5.8520919,-1.6581039
Perseus,#f39b45,Perseus Arm,3.0,display,5.874033,-1.6845241
Perseus,#f39b45,Perseus Arm,3.0,display,5.8958595,-1.7110129
Perseus,#f39b45,Perseus Arm,3.0,display,5.9175713,-1.7375698
Perseus,#f39b45,Perseus Arm,3.0,display,5.9391681,-1.7641943
Perseus,#f39b45,Perseus Arm,3.0,display,5.9606498,-1.7908858
Perseus,#f39b45,Perseus Arm,3.0,display,5.9820162,-1.817644
Perseus,#f39b45,Perseus Arm,3.0,display,6.003267,-1.8444684
Perseus,#f39b45,Perseus Arm,3.0,display,6.0244022,-1.8713584
Perseus,#f39b45,Perseus Arm,3.0,display,6.0454215,-1.8983135
Perseus,#f39b45,Perseus Arm,3.0,display,6.0663248,-1.9253334
Perseus,#f39b45,Perseus Arm,3.0,display,6.0871118,-1.9524175
Perseus,#f39b45,Perseus Arm,3.0,display,6.1077824,-1.9795653
Perseus,#f39b45,Perseus Arm,3.0,display,6.1283364,-2.0067763
Perseus,#f39b45,Perseus Arm,3.0,display,6.1487737,-2.0340501
Perseus,#f39b45,Perseus Arm,3.0,display,6.169094,-2.0613862
Perseus,#f39b45,Perseus Arm,3.0,display,6.1892972,-2.088784
Perseus,#f39b45,Perseus Arm,3.0,display,6.2093831,-2.1162432
Perseus,#f39b45,Perseus Arm,3.0,display,6.2293516,-2.1437631
Perseus,#f39b45,Perseus Arm,3.0,display,6.2492025,-2.1713434
Perseus,#f39b45,Perseus Arm,3.0,display,6.2689357,-2.1989835
Perseus,#f39b45,Perseus Arm,3.0,display,6.2885509,-2.2266829
Perseus,#f39b45,Perseus Arm,3.0,display,6.308048,-2.2544413
Perseus,#f39b45,Perseus Arm,3.0,display,6.3274269,-2.2822579
Perseus,#f39b45,Perseus Arm,3.0,display,6.3466874,-2.3101325
Perseus,#f39b45,Perseus Arm,3.0,display,6.3658294,-2.3380644
Perseus,#f39b45,Perseus Arm,3.0,display,6.3848527,-2.3660533
Perseus,#f39b45,Perseus Arm,3.0,display,6.4037571,-2.3940985
Perseus,#f39b45,Perseus Arm,3.0,display,6.4225426,-2.4221997
Perseus,#f39b45,Perseus Arm,3.0,display,6.4412089,-2.4503563
Perseus,#f39b45,Perseus Arm,3.0,display,6.459756,-2.4785678
Perseus,#f39b45,Perseus Arm,3.0,display,6.4781836,-2.5068338
Perseus,#f39b45,Perseus Arm,3.0,display,6.4964917,-2.5351538
Perseus,#f39b45,Perseus Arm,3.0,display,6.5146801,-2.5635272
Perseus,#f39b45,Perseus Arm,3.0,display,6.5327487,-2.5919536
Perseus,#f39b45,Perseus Arm,3.0,display,6.5506973,-2.6204325
Perseus,#f39b45,Perseus Arm,3.0,display,6.5685259,-2.6489633
Perseus,#f39b45,Perseus Arm,3.0,display,6.5862342,-2.6775457
Perseus,#f39b45,Perseus Arm,3.0,display,6.6038222,-2.7061791
Perseus,#f39b45,Perseus Arm,3.0,display,6.6212898,-2.7348629
Perseus,#f39b45,Perseus Arm,3.0,display,6.6386368,-2.7635969
Perseus,#f39b45,Perseus Arm,3.0,display,6.655863,-2.7923803
Perseus,#f39b45,Perseus Arm,3.0,display,6.6729685,-2.8212128
Perseus,#f39b45,Perseus Arm,3.0,display,6.689953,-2.8500938
Perseus,#f39b45,Perseus Arm,3.0,display,6.7068164,-2.8790228
Perseus,#f39b45,Perseus Arm,3.0,display,6.7235587,-2.9079994
Perseus,#f39b45,Perseus Arm,3.0,display,6.7401797,-2.9370231
Perseus,#f39b45,Perseus Arm,3.0,display,6.7566793,-2.9660933
Perseus,#f39b45,Perseus Arm,3.0,display,6.7730575,-2.9952097
Perseus,#f39b45,Perseus Arm,3.0,display,6.789314,-3.0243715
Perseus,#f39b45,Perseus Arm,3.0,display,6.8054489,-3.0535785
Perseus,#f39b45,Perseus Arm,3.0,display,6.8214619,-3.0828301
Perseus,#f39b45,Perseus Arm,3.0,display,6.8373531,-3.1121257
Perseus,#f39b45,Perseus Arm,3.0,display,6.8531222,-3.141465
Perseus,#f39b45,Perseus Arm,3.0,display,6.8687693,-3.1708474
Perseus,#f39b45,Perseus Arm,3.0,display,6.8842941,-3.2002724
Perseus,#f39b45,Perseus Arm,3.0,display,6.8996968,-3.2297395
Perseus,#f39b45,Perseus Arm,3.0,display,6.914977,-3.2592482
Perseus,#f39b45,Perseus Arm,3.0,display,6.9301348,-3.288798
Perseus,#f39b45,Perseus Arm,3.0,display,6.9451701,-3.3183885
Perseus,#f39b45,Perseus Arm,3.0,display,6.9600827,-3.3480191
Perseus,#f39b45,Perseus Arm,3.0,display,6.9748727,-3.3776894
Perseus,#f39b45,Perseus Arm,3.0,display,6.9895398,-3.4073988
Perseus,#f39b45,Perseus Arm,3.0,display,7.0040841,-3.4371469
Perseus,#f39b45,Perseus Arm,3.0,display,7.0185055,-3.4669331
Perseus,#f39b45,Perseus Arm,3.0,display,7.0328039,-3.496757
Perseus,#f39b45,Perseus Arm,3.0,display,7.0469792,-3.526618
Perseus,#f39b45,Perseus Arm,3.0,display,7.0610314,-3.5565158
Perseus,#f39b45,Perseus Arm,3.0,display,7.0749603,-3.5864497
Perseus,#f39b45,Perseus Arm,3.0,display,7.088766,-3.6164193
Perseus,#f39b45,Perseus Arm,3.0,display,7.1024483,-3.646424
Perseus,#f39b45,Perseus Arm,3.0,display,7.1160073,-3.6764635
Perseus,#f39b45,Perseus Arm,3.0,display,7.1294427,-3.7065372
Perseus,#f39b45,Perseus Arm,3.0,display,7.1427547,-3.7366446
Perseus,#f39b45,Perseus Arm,3.0,display,7.155943,-3.7667851
Perseus,#f39b45,Perseus Arm,3.0,display,7.1690078,-3.7969585
Perseus,#f39b45,Perseus Arm,3.0,display,7.1819488,-3.827164
Perseus,#f39b45,Perseus Arm,3.0,display,7.1947661,-3.8574012
Perseus,#f39b45,Perseus Arm,3.0,display,7.2074597,-3.8876697
Perseus,#f39b45,Perseus Arm,3.0,display,7.2200294,-3.9179689
Perseus,#f39b45,Perseus Arm,3.0,display,7.2324752,-3.9482984
Perseus,#f39b45,Perseus Arm,3.0,display,7.2447971,-3.9786576
Perseus,#f39b45,Perseus Arm,3.0,display,7.2569951,-4.0090461
Perseus,#f39b45,Perseus Arm,3.0,display,7.2690691,-4.0394634
Perseus,#f39b45,Perseus Arm,3.0,display,7.281019,-4.0699089
Perseus,#f39b45,Perseus Arm,3.0,display,7.2928449,-4.1003822
Perseus,#f39b45,Perseus Arm,3.0,display,7.3045467,-4.1308827
Perseus,#f39b45,Perseus Arm,3.0,display,7.3161244,-4.1614101
Perseus,#f39b45,Perseus Arm,3.0,display,7.3275779,-4.1919638
Perseus,#f39b45,Perseus Arm,3.0,display,7.3389072,-4.2225433
Perseus,#f39b45,Perseus Arm,3.0,display,7.3501123,-4.253148
Perseus,#f39b45,Perseus Arm,3.0,display,7.3611931,-4.2837776
Perseus,#f39b45,Perseus Arm,3.0,display,7.3721498,-4.3144316
Perseus,#f39b45,Perseus Arm,3.0,display,7.3829821,-4.3451094
Perseus,#f39b45,Perseus Arm,3.0,display,7.3936902,-4.3758105
Perseus,#f39b45,Perseus Arm,3.0,display,7.4042739,-4.4065345
Perseus,#f39b45,Perseus Arm,3.0,display,7.4147333,-4.4372808
Perseus,#f39b45,Perseus Arm,3.0,display,7.4250684,-4.468049
Perseus,#f39b45,Perseus Arm,3.0,display,7.4352792,-4.4988386
Perseus,#f39b45,Perseus Arm,3.0,display,7.4453655,-4.5296491
Perseus,#f39b45,Perseus Arm,3.0,display,7.4553276,-4.56048
Perseus,#f39b45,Perseus Arm,3.0,display,7.4651653,-4.5913308
Perseus,#f39b45,Perseus Arm,3.0,display,7.4748786,-4.622201
Perseus,#f39b45,Perseus Arm,3.0,display,7.4844675,-4.6530901
Perseus,#f39b45,Perseus Arm,3.0,display,7.4939321,-4.6839977
Perseus,#f39b45,Perseus Arm,3.0,display,7.5032723,-4.7149233
Perseus,#f39b45,Perseus Arm,3.0,display,7.5124882,-4.7458663
Perseus,#f39b45,Perseus Arm,3.0,display,7.5215797,-4.7768263
Perseus,#f39b45,Perseus Arm,3.0,display,7.5305469,-4.8078028
Perseus,#f39b45,Perseus Arm,3.0,display,7.5393898,-4.8387953
Perseus,#f39b45,Perseus Arm,3.0,display,7.5481083,-4.8698033
Perseus,#f39b45,Perseus Arm,3.0,display,7.5567025,-4.9008263
Perseus,#f39b45,Perseus Arm,3.0,display,7.5651725,-4.9318639
Perseus,#f39b45,Perseus Arm,3.0,display,7.5735182,-4.9629156
Perseus,#f39b45,Perseus Arm,3.0,display,7.5817396,-4.9939808
Perseus,#f39b45,Perseus Arm,3.0,display,7.5898368,-5.0250591
Perseus,#f39b45,Perseus Arm,3.0,display,7.5978098,-5.05615
Perseus,#f39b45,Perseus Arm,3.0,display,7.6056586,-5.087253
Perseus,#f39b45,Perseus Arm,3.0,display,7.6133833,-5.1183676
Perseus,#f39b45,Perseus Arm,3.0,display,7.6209839,-5.1494934
Perseus,#f39b45,Perseus Arm,3.0,display,7.6284604,-5.1806299
Perseus,#f39b45,Perseus Arm,3.0,display,7.6358128,-5.2117765
Perseus,#f39b45,Perseus Arm,3.0,display,7.6430412,-5.2429329
Perseus,#f39b45,Perseus Arm,3.0,display,7.6501456,-5.2740984
Perseus,#f39b45,Perseus Arm,3.0,display,7.6571261,-5.3052727
Perseus,#f39b45,Perseus Arm,3.0,display,7.6639826,-5.3364553
Perseus,#f39b45,Perseus Arm,3.0,display,7.6707153,-5.3676456
Perseus,#f39b45,Perseus Arm,3.0,display,7.6773242,-5.3988432
Perseus,#f39b45,Perseus Arm,3.0,display,7.6838093,-5.4300476
Perseus,#f39b45,Perseus Arm,3.0,display,7.6901707,-5.4612584
Perseus,#f39b45,Perseus Arm,3.0,display,7.6964084,-5.492475
Perseus,#f39b45,Perseus Arm,3.0,display,7.7025225,-5.523697
Perseus,#f39b45,Perseus Arm,3.0,display,7.708513,-5.5549239
Perseus,#f39b45,Perseus Arm,3.0,display,7.7143799,-5.5861552
Perseus,#f39b45,Perseus Arm,3.0,display,7.7201235,-5.6173904
Perseus,#f39b45,Perseus Arm,3.0,display,7.7257436,-5.6486291
Perseus,#f39b45,Perseus Arm,3.0,display,7.7312404,-5.6798709
Perseus,#f39b45,Perseus Arm,3.0,display,7.7366139,-5.7111151
Perseus,#f39b45,Perseus Arm,3.0,display,7.7418641,-5.7423613
Perseus,#f39b45,Perseus Arm,3.0,display,7.7469913,-5.7736092
Perseus,#f39b45,Perseus Arm,3.0,display,7.7519953,-5.8048581
Perseus,#f39b45,Perseus Arm,3.0,display,7.7568763,-5.8361076
Perseus,#f39b45,Perseus Arm,3.0,display,7.7616344,-5.8673573
Perseus,#f39b45,Perseus Arm,3.0,display,7.7662696,-5.8986067
Perseus,#f39b45,Perseus Arm,3.0,display,7.770782,-5.9298552
Perseus,#f39b45,Perseus Arm,3.0,display,7.7751717,-5.9611025
Perseus,#f39b45,Perseus Arm,3.0,display,7.7794387,-5.992348
Perseus,#f39b45,Perseus Arm,3.0,display,7.7835832,-6.0235914
Perseus,#f39b45,Perseus Arm,3.0,display,7.7876052,-6.054832
Perseus,#f39b45,Perseus Arm,3.0,display,7.7915048,-6.0860695
Perseus,#f39b45,Perseus Arm,3.0,display,7.7952821,-6.1173034
Perseus,#f39b45,Perseus Arm,3.0,display,7.7989372,-6.1485332
Perseus,#f39b45,Perseus Arm,3.0,display,7.8024701,-6.1797585
Perseus,#f39b45,Perseus Arm,3.0,display,7.805881,-6.2109787
Perseus,#f39b45,Perseus Arm,3.0,display,7.8091699,-6.2421934
Perseus,#f39b45,Perseus Arm,3.0,display,7.8123369,-6.2734022
Perseus,#f39b45,Perseus Arm,3.0,display,7.8153822,-6.3046046
Perseus,#f39b45,Perseus Arm,3.0,display,7.8183058,-6.3358001
Perseus,#f39b45,Perseus Arm,3.0,display,7.8211079,-6.3669882
Perseus,#f39b45,Perseus Arm,3.0,display,7.8237884,-6.3981686
Perseus,#f39b45,Perseus Arm,3.0,display,7.8263476,-6.4293407
Perseus,#f39b45,Perseus Arm,3.0,display,7.8287856,-6.460504
Perseus,#f39b45,Perseus Arm,3.0,display,7.8311023,-6.4916582
Perseus,#f39b45,Perseus Arm,3.0,display,7.8332981,-6.5228027
Perseus,#f39b45,Perseus Arm,3.0,display,7.8353728,-6.5539371
Perseus,#f39b45,Perseus Arm,3.0,display,7.8373268,-6.585061
Perseus,#f39b45,Perseus Arm,3.0,display,7.83916,-6.6161738
Perseus,#f39b45,Perseus Arm,3.0,display,7.8408726,-6.6472751
Perseus,#f39b45,Perseus Arm,3.0,display,7.8424648,-6.6783645
Perseus,#f39b45,Perseus Arm,3.0,display,7.8439365,-6.7094416
Perseus,#f39b45,Perseus Arm,3.0,display,7.845288,-6.7405057
Perseus,#f39b45,Perseus Arm,3.0,display,7.8465194,-6.7715566
Perseus,#f39b45,Perseus Arm,3.0,display,7.8476308,-6.8025937
Perseus,#f39b45,Perseus Arm,3.0,display,7.8486223,-6.8336166
Perseus,#f39b45,Perseus Arm,3.0,display,7.849494,-6.8646248
Perseus,#f39b45,Perseus Arm,3.0,display,7.8502461,-6.8956179
Perseus,#f39b45,Perseus Arm,3.0,display,7.8508787,-6.9265955
Perseus,#f39b45,Perseus Arm,3.0,display,7.8513919,-6.957557
Perseus,#f39b45,Perseus Arm,3.0,display,7.8517859,-6.9885021
Perseus,#f39b45,Perseus Arm,3.0,display,7.8520608,-7.0194303
Perseus,#f39b45,Perseus Arm,3.0,display,7.8522167,-7.0503411
Perseus,#f39b45,Perseus Arm,3.0,display,7.8522538,-7.0812341
Perseus,#f39b45,Perseus Arm,3.0,display,7.8521722,-7.1121088
Perseus,#f39b45,Perseus Arm,3.0,display,7.851972,-7.1429649
Perseus,#f39b45,Perseus Arm,3.0,display,7.8516535,-7.1738018
Perseus,#f39b45,Perseus Arm,3.0,display,7.8512166,-7.2046192
Perseus,#f39b45,Perseus Arm,3.0,display,7.8506617,-7.2354165
Perseus,#f39b45,Perseus Arm,3.0,display,7.8499888,-7.2661933
Perseus,#f39b45,Perseus Arm,3.0,display,7.849198,-7.2969493
Perseus,#f39b45,Perseus Arm,3.0,display,7.8482896,-7.3276839
Perseus,#f39b45,Perseus Arm,3.0,display,7.8472637,-7.3583967
Perseus,#f39b45,Perseus Arm,3.0,display,7.8461204,-7.3890873
Perseus,#f39b45,Perseus Arm,3.0,display,7.8448599,-7.4197552
Perseus,#f39b45,Perseus Arm,3.0,display,7.8434823,-7.4504
Perseus,#f39b45,Perseus Arm,3.0,display,7.8419879,-7.4810213
Perseus,#f39b45,Perseus Arm,3.0,display,7.8403767,-7.5116186
Perseus,#f39b45,Perseus Arm,3.0,display,7.8386489,-7.5421915
Perseus,#f39b45,Perseus Arm,3.0,display,7.8368047,-7.5727396
Perseus,#f39b45,Perseus Arm,3.0,display,7.8348443,-7.6032623
Perseus,#f39b45,Perseus Arm,3.0,display,7.8327678,-7.6337594
Perseus,#f39b45,Perseus Arm,3.0,display,7.8305753,-7.6642304
Perseus,#f39b45,Perseus Arm,3.0,display,7.8282672,-7.6946748
Perseus,#f39b45,Perseus Arm,3.0,display,7.8258435,-7.7250922
Perseus,#f39b45,Perseus Arm,3.0,display,7.8233043,-7.7554822
Perseus,#f39b45,Perseus Arm,3.0,display,7.82065,-7.7858443
Perseus,#f39b45,Perseus Arm,3.0,display,7.8178805,-7.8161782
Perseus,#f39b45,Perseus Arm,3.0,display,7.8149963,-7.8464833
Perseus,#f39b45,Perseus Arm,3.0,display,7.8119973,-7.8767594
Perseus,#f39b45,Perseus Arm,3.0,display,7.8088838,-7.9070059
Perseus,#f39b45,Perseus Arm,3.0,display,7.805656,-7.9372224
Perseus,#f39b45,Perseus Arm,3.0,display,7.802314,-7.9674086
Perseus,#f39b45,Perseus Arm,3.0,display,7.7988581,-7.9975639
Perseus,#f39b45,Perseus Arm,3.0,display,7.7952884,-8.027688
Perseus,#f39b45,Perseus Arm,3.0,display,7.7916051,-8.0577805
Perseus,#f39b45,Perseus Arm,3.0,display,7.7878084,-8.0878409
Perseus,#f39b45,Perseus Arm,3.0,display,7.7838984,-8.1178688
Perseus,#f39b45,Perseus Arm,3.0,display,7.7798755,-8.1478638
Perseus,#f39b45,Perseus Arm,3.0,display,7.7757397,-8.1778255
Perseus,#f39b45,Perseus Arm,3.0,display,7.7714914,-8.2077535
Perseus,#f39b45,Perseus Arm,3.0,display,7.7671305,-8.2376473
Perseus,#f39b45,Perseus Arm,3.0,display,7.7626575,-8.2675066
Perseus,#f39b45,Perseus Arm,3.0,display,7.7580724,-8.297331
Perseus,#f39b45,Perseus Arm,3.0,display,7.7533755,-8.3271199
Perseus,#f39b45,Perseus Arm,3.0,display,7.7485669,-8.3568731
Perseus,#f39b45,Perseus Arm,3.0,display,7.7436469,-8.3865901
Perseus,#f39b45,Perseus Arm,3.0,display,7.7386157,-8.4162705
Perseus,#f39b45,Perseus Arm,3.0,display,7.7334735,-8.445914
Perseus,#f39b45,Perseus Arm,3.0,display,7.7282205,-8.47552
Perseus,#f39b45,Perseus Arm,3.0,display,7.7228568,-8.5050882
Perseus,#f39b45,Perseus Arm,3.0,display,7.7173828,-8.5346182
Perseus,#f39b45,Perseus Arm,3.0,display,7.7117986,-8.5641096
Perseus,#f39b45,Perseus Arm,3.0,display,7.7061045,-8.593562
Perseus,#f39b45,Perseus Arm,3.0,display,7.7003006,-8.622975
Perseus,#f39b45,Perseus Arm,3.0,display,7.6943871,-8.6523481
